customer_name,opportunity_id,customer_id,product,qty,price,earliest_year,latest_year,cluster_class,cluster_class_name,web_act1_time_bckt1,web_act1_time_bckt2,web_act1_time_bckt3,web_act1_time_bckt4,web_act1_time_bckt5,web_act2_time_bckt1,web_act2_time_bckt2,web_act2_time_bckt3,web_act2_time_bckt4,web_act2_time_bckt5,web_act3_time_bckt1,web_act3_time_bckt2,web_act3_time_bckt3,web_act3_time_bckt4,web_act3_time_bckt5,num_support_req_time_bckt1,num_support_req_time_bckt2,num_support_req_time_bckt3,num_support_req_time_bckt4,num_support_req_time_bckt5,num_pos_chat_time_bckt1,num_pos_chat_time_bckt2,num_pos_chat_time_bckt3,num_pos_chat_time_bckt4,num_pos_chat_time_bckt5,num_neg_chat_time_bckt1,num_neg_chat_time_bckt2,num_neg_chat_time_bckt3,num_neg_chat_time_bckt4,num_neg_chat_time_bckt5,num_pos_email_time_bckt1,num_pos_email_time_bckt2,num_pos_email_time_bckt3,num_pos_email_time_bckt4,num_pos_email_time_bckt5,num_neg_email_time_bckt1,num_neg_email_time_bckt2,num_neg_email_time_bckt3,num_neg_email_time_bckt4,num_neg_email_time_bckt5,num_pos_tweets_time_bckt1,num_pos_tweets_time_bckt2,num_pos_tweets_time_bckt3,num_pos_tweets_time_bckt4,num_pos_tweets_time_bckt5,num_neg_tweets_time_bckt1,num_neg_tweets_time_bckt2,num_neg_tweets_time_bckt3,num_neg_tweets_time_bckt4,num_neg_tweets_time_bckt5,revenue,num_days_ss1,num_days_ss2,num_days_ss3,num_days_ss4,num_days_ss5,num_days_ss6,current_ss,days_in_curr_ss,opentasks_time_bckt1,opentasks_time_bckt2,opentasks_time_bckt3,opentasks_time_bckt4,opentasks_time_bckt5,num_closed_tsk_time_bckt1,num_closed_tsk_time_bckt2,num_closed_tsk_time_bckt3,num_closed_tsk_time_bckt4,num_closed_tsk_time_bckt5,num_sp_pos_com_time_bckt1,num_sp_pos_com_time_bckt2,num_sp_pos_com_time_bckt3,num_sp_pos_com_time_bckt4,num_sp_pos_com_time_bckt5,num_sp_neg_com_time_bckt1,num_sp_neg_com_time_bckt2,num_sp_neg_com_time_bckt3,num_sp_neg_com_time_bckt4,num_sp_neg_com_time_bckt5,overall_sum_of_shipped_qty,overall_sum_of_tot_net_amt,number_of_periods_sold,total_periods_of_activity,% of time product sold,opportunity_value
BROMITRON CORPORATION,10178,178,openfix,11,295,201112,201405,0,MOST LIKELY,-0.998246526,-1.365606339,-1.357706501,-1.017902223,-0.216984935,-1.514473345,-1.536119689,-1.348727772,-1.055102951,-0.372711854,0.903664388,0.144311465,-0.082262159,-0.138493771,0.58313625,-0.337124969,0.278327289,0.154746861,-1.063088592,1.166990323,0.961620802,-0.452035274,-0.362418893,-1.204764202,0.203263527,0.441345696,0.552190465,1.151189519,1.12138261,0.293370209,-1.083789777,0.082030771,0.281638648,-1.192876695,-0.391181803,1.236202707,-1.014483633,0.382587408,0.477503048,1.114374943,-1.120032756,-0.401100415,-0.485592177,-0.504586709,0.832264564,0.372253633,-2.808911668,-0.918670202,-0.33047873,-0.320051562,0.24596163,1.084834086,-1.011426965,-0.678799468,0.417913819,1.633723829,1.743642321,1.346825171,0.336960172,0.459950779,1.327308694,-1.358181776,-0.430585444,0.207938222,0.546212073,-1.371003925,-1.355607933,-0.481261894,-0.87267666,0.514550327,-1.250100649,-1.155812473,1.40610644,-1.328623464,0.577157894,-0.378090682,-0.413452084,-0.43164757,0.388560522,-0.464424942,0.158832371,-0.804447756,-0.975334695,-0.330460589,0.24596163
BRUNSWICK BOWLING & BILLARDS CORP.,10179,179,apstring,6,90,201002,201106,0,MOST LIKELY,-1.223806542,-1.648995205,-1.587253041,-1.114001997,-0.525304161,-1.755953586,-1.714228942,-1.491087677,-1.304749073,-0.39672027,0.420132972,-1.417423196,2.15862559,-0.933070682,0.30353726,-1.067086238,-1.18039317,-1.270039553,0.423199426,-0.367969922,-0.481516437,-0.452035274,0.355395271,-1.204764202,-1.229393885,0.441345696,-1.430263828,1.151189519,-0.3183825,0.293370209,-1.083789777,-1.315226699,-1.108867143,-0.455802945,-0.391181803,1.236202707,0.481623543,-0.383336845,-1.014876508,-0.323618986,-0.452195255,-1.103026141,-1.125122079,0.217664855,-0.555295606,-1.143456378,1.121411066,-0.203059725,0.358805478,0.416643699,-1.067647291,-0.327973096,-0.382860009,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,-0.311577108,0.459950779,0.459975264,-1.358181776,1.32964785,0.791764768,-1.176716133,0.37173987,0.432045367,-0.481261894,-0.87267666,-1.170931835,-1.250100649,1.423314923,1.40610644,-1.328623464,-1.283584591,1.410838377,0.489428322,0.447124973,1.536273972,-0.421314834,-0.824934265,-1.039716209,-1.359011392,-0.297677564,-1.067647291
"BUCKEYE INTERNATIONAL, INC.",10180,180,Voyalight,13,150,201112,201206,0,MOST LIKELY,-0.18059147,-0.353503248,-0.537897428,-0.665536384,0.834103335,0.1275923,-0.111245668,-0.281028482,-0.961485655,1.09180148,0.017190125,-0.050905368,-1.550429994,1.927406199,-0.535259711,2.582720104,1.737047749,-1.270039553,-1.063088592,-0.367969922,0.240052183,-0.452035274,-1.080233057,-0.461244266,-0.513065179,0.441345696,0.552190465,-2.35451873,-1.75814761,-0.525822013,0.244307528,-0.616597964,0.281638648,-0.455802945,-1.134281807,-0.310185502,0.481623543,0.382587408,-0.26868673,1.114374943,0.215642246,0.300825311,-1.125122079,0.217664855,-1.249075692,1.130108638,0.335346519,1.228161231,-0.33047873,-0.320051562,-0.382919536,0.555031393,-1.011426965,0.335430146,0.233815576,1.910494592,-0.533809401,0.633635884,1.471900413,0.459950779,0.459975264,1.421648214,0.449531203,-0.375888324,-1.176716133,0.37173987,0.432045367,0.432956797,0.31490729,0.514550327,0.572442665,-1.155812473,0.487282411,-1.328623464,1.507529137,-1.272555211,-1.31633249,0.447124973,0.388560522,-0.593755266,-0.587763002,-1.245576105,-1.654147312,-0.723856886,-0.382919536
"BUCKMAN LABORATORIES, INC.",10181,181,signtouch,8,395,200902,201407,3,SOMEWHAT UNLIKELY,0.439698572,0.415695101,0.085157467,-0.393253691,1.57687238,0.803736977,0.48245184,0.146051234,-0.228150174,1.151822518,1.548372943,-0.441339033,0.149553815,-1.303873241,-0.325560468,1.122797567,-0.451032941,0.867140068,-0.319944583,1.166990323,-0.481516437,-0.452035274,-1.080233057,-0.461244266,0.203263527,0.441345696,0.552190465,0.450047869,-0.3183825,1.112562431,-1.083789777,-0.616597964,-1.108867143,-0.455802945,2.581218214,-1.083379606,1.229677131,-0.383336845,-0.26868673,-2.48060988,2.219154749,1.002751037,0.793467629,0.939916419,0.138484479,-0.385601373,0.335346519,-2.349891158,0.358805478,0.416643699,0.204683716,-1.740780278,1.03141564,-0.115338571,0.786110304,-0.764956113,-0.533809401,-0.079553404,0.174825852,1.370938563,-0.407358167,0.495038217,-1.310702091,-1.543541416,0.546212073,1.243111767,-0.461781283,0.432956797,-0.278884685,-0.328190754,-0.338828992,1.423314923,1.40610644,-0.732550953,-1.283584591,0.516373848,1.392308727,-0.43164757,1.536273972,-0.852415915,0.2917471,-0.539770747,0.087154619,-0.986121085,0.204683716
BUGG PRODUCTS LLC,10182,182,openfix,10,295,200601,201507,3,SOMEWHAT UNLIKELY,0.157748553,0.051337989,-0.209973799,-0.521386723,1.268553154,0.272480445,0.007493834,-0.20984853,-0.555810708,0.899734157,-0.788695568,1.364416668,-0.932254064,-0.986042476,0.722935746,-0.337124969,-1.18039317,-1.270039553,0.423199426,0.399510201,0.240052183,0.935292203,-0.362418893,0.282275671,0.203263527,-0.283823599,-2.091081925,-0.251093781,1.12138261,0.293370209,-1.083789777,-1.315226699,1.67214444,-1.192876695,-0.391181803,1.236202707,0.481623543,-1.915185352,1.223692826,-1.761612916,-0.452195255,1.704676763,0.153937726,2.384419548,-1.249075692,0.372253633,-0.450718028,0.512550753,0.358805478,-0.320051562,0.102702986,-1.740780278,-1.168568703,1.46235194,-1.146921243,-0.764956113,-0.533809401,-0.792742691,1.634034733,-0.451037004,0.459975264,-1.358181776,0.449531203,1.375591314,-1.176716133,-0.499632027,-1.355607933,-0.481261894,0.908699265,-0.328190754,-0.338828992,0.563605791,0.487282411,1.055666581,-1.283584591,1.410838377,0.489428322,1.325897516,1.536273972,1.216869275,1.295772115,1.95995656,1.53332063,0.849728304,0.102702986
"BUSHWACKER BACKPACK AND SUPPLY CO., INC.",10183,183,signtouch,19,395,201003,201501,0,MOST LIKELY,-1.139221536,-1.568026958,-1.521668316,-1.081968739,-0.413188078,-1.755953586,-1.743913817,-1.526677653,-0.836662595,-0.780854915,-1.191638415,1.754850333,-0.082262159,-0.191465565,0.792835493,-1.067086238,0.278327289,0.867140068,-0.319944583,-1.135450044,0.961620802,-0.452035274,1.791023599,-0.461244266,-0.513065179,-0.283823599,-0.108627632,1.151189519,1.12138261,-1.345014235,-0.419741124,-1.315226699,0.281638648,-1.192876695,-0.391181803,0.463008603,-0.266430045,-0.383336845,-1.761066286,-1.042615951,-0.452195255,-0.401100415,-1.125122079,0.939916419,1.526044649,-1.143456378,0.335346519,-0.203059725,-1.709047145,-0.320051562,2.314713573,-0.151372198,0.245706946,0.786198864,0.50996294,0.6188977,2.468286051,1.346825171,1.471900413,0.459950779,1.327308694,0.495038217,-0.430585444,-0.95971487,-0.31525203,-1.371003925,-1.355607933,0.432956797,0.31490729,-0.328190754,-1.250100649,-1.155812473,0.487282411,-0.732550953,0.577157894,1.410838377,-0.413452084,-0.43164757,1.536273972,-1.499067537,-0.293769457,-0.216276625,-0.119440525,-0.199328489,2.314713573
"BUTLER ANIMAL HEALTH SUPPLY, LLC",10184,184,openfix,10,295,200601,201504,3,SOMEWHAT UNLIKELY,-0.096006464,-0.272535001,-0.472312703,-0.633503126,0.890161377,-0.210480039,-0.378409547,-0.49456834,-0.306164587,0.275515359,-0.143987013,-0.880576906,-0.777710081,-0.403352741,-0.535259711,0.392836299,1.737047749,-1.270039553,-0.319944583,-0.367969922,2.40475804,0.241628465,0.355395271,-0.461244266,1.635920939,-0.283823599,0.552190465,0.450047869,-0.3183825,0.293370209,-1.083789777,-0.616597964,1.67214444,-1.192876695,1.095018206,-0.310185502,1.229677131,0.382587408,-1.014876508,1.114374943,2.219154749,-1.103026141,0.153937726,0.217664855,-1.249075692,1.130108638,0.335346519,-0.203059725,0.358805478,-0.320051562,0.102702986,-0.857775789,-1.482852181,1.124275402,0.049717334,-0.764956113,-0.533809401,-0.079553404,-1.122248709,-1.362024788,1.327308694,0.495038217,0.449531203,0.791764768,0.546212073,-1.371003925,1.325872017,-1.395480585,0.31490729,0.514550327,-1.250100649,0.563605791,-1.350365647,1.055666581,-0.353213349,0.516373848,0.489428322,-0.43164757,-0.185296203,-0.076433969,0.421203081,1.165925533,1.444779854,0.161284783,0.102702986
"BVA OILS (B-V ASSOCIATES, INC.)",10185,185,signtouch,16,395,200812,201507,3,SOMEWHAT UNLIKELY,0.129553551,0.051337989,-0.209973799,-0.521386723,1.198480602,0.562256735,0.274657712,0.003691328,-0.44659053,1.103805687,1.064841527,-1.319814779,-0.236806142,-1.250901447,0.443336755,0.392836299,-0.451032941,-0.557646346,-0.319944583,0.399510201,-1.203085056,-0.452035274,1.791023599,0.282275671,0.203263527,1.166514991,0.552190465,1.151189519,-1.75814761,-1.345014235,-1.083789777,0.082030771,1.67214444,-1.192876695,0.351918202,0.463008603,0.481623543,0.382587408,-1.014876508,-1.761612916,2.219154749,-1.103026141,0.153937726,0.217664855,-1.249075692,-0.385601373,0.335346519,0.512550753,1.048089685,-1.056746823,1.739250885,1.61463678,-0.068576532,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,0.012691532,0.459950779,-0.407358167,1.421648214,0.449531203,-1.543541416,1.407676176,1.243111767,1.325872017,0.432956797,0.31490729,0.514550327,-1.250100649,0.563605791,-1.350365647,0.459594069,-0.353213349,0.516373848,-0.413452084,-0.43164757,1.536273972,-0.636865374,0.486919285,0.724797184,0.500344908,0.554681081,1.739250885
BWA WATER ADDITIVES US LLC,10186,186,zonair,7,125,200601,201208,3,SOMEWHAT UNLIKELY,0.919013605,0.982472833,0.544250548,-0.201054143,2.221539852,1.528177703,1.105834225,0.644310902,-0.290561704,1.884079185,0.903664388,0.876374587,0.535913772,-1.568732212,-0.255660721,-0.337124969,-1.18039317,-0.557646346,-0.319944583,-1.135450044,2.40475804,-1.145699012,1.073209435,1.769315544,0.919592233,-2.459331484,1.213008563,-1.65337708,0.401500055,-0.525822013,-0.419741124,-0.616597964,0.281638648,0.281270805,-0.391181803,0.463008603,-0.266430045,-1.149261098,-0.26868673,0.395377979,-0.452195255,-1.103026141,-1.125122079,-0.504586709,2.219824735,-1.143456378,1.121411066,-0.918670202,1.048089685,-1.056746823,-0.904963747,1.61463678,-1.482852181,-0.115338571,1.338405032,-0.764956113,-0.533809401,-0.079553404,1.147631773,-0.451037004,0.459975264,0.495038217,1.32964785,0.207938222,-1.176716133,-0.499632027,-0.461781283,-0.481261894,-0.278884685,0.514550327,1.483714323,0.563605791,1.40610644,1.651739092,-0.353213349,-1.272555211,1.392308727,0.447124973,0.388560522,0.225336788,-0.466706836,0.783614297,0.500344908,0.620247131,-0.904963747
C.C.I.,10187,187,mathstring,16,195,200706,201503,3,SOMEWHAT UNLIKELY,0.524283578,0.496663349,0.150742193,-0.361220433,1.688988462,0.852033026,0.48245184,0.18164121,-0.103327113,1.067793064,-1.433404123,-0.050905368,-0.777710081,1.344716464,-0.185760973,-1.067086238,1.737047749,-1.270039553,-0.319944583,-1.135450044,-0.481516437,1.628955941,-1.080233057,1.025795607,-1.229393885,-1.008992894,-0.108627632,-0.251093781,0.401500055,0.293370209,2.236453484,-0.616597964,-1.108867143,-0.455802945,-0.391181803,1.236202707,0.481623543,0.382587408,1.223692826,-1.042615951,0.215642246,0.300825311,0.153937726,-0.504586709,-0.555295606,-0.385601373,0.335346519,-0.203059725,-1.019762937,-1.056746823,0.185258815,-1.56417938,0.717132162,0.673506684,-0.134380909,-0.764956113,-0.533809401,-0.079553404,-1.446517349,-0.451037004,-0.407358167,-1.358181776,-1.310702091,1.375591314,-0.31525203,-1.371003925,-1.355607933,-0.481261894,1.502491241,0.514550327,1.483714323,-0.296103341,1.40610644,-0.732550953,-0.353213349,1.410838377,-1.31633249,1.325897516,-0.185296203,1.475529924,0.54176514,1.077699863,0.913535197,0.521898056,0.185258815
CALI CHEM INC.,10188,188,openfix,19,295,200610,201205,0,MOST LIKELY,-0.434346488,-0.677376237,-0.800236332,-0.777652787,0.497755089,-0.838328667,-0.912737305,-0.88605808,-0.80545683,0.083448036,1.628961513,-0.929381114,-1.086798046,0.603111347,1.701532212,-0.337124969,-0.451032941,0.154746861,-0.319944583,0.399510201,-0.481516437,0.241628465,0.355395271,1.025795607,2.352249646,-0.283823599,1.213008563,0.450047869,1.12138261,-2.98339868,-1.083789777,-1.315226699,-0.413614247,0.281270805,-0.391181803,0.463008603,0.481623543,0.382587408,-1.014876508,-1.761612916,1.551317248,-0.401100415,-0.485592177,0.217664855,0.138484479,0.372253633,1.121411066,-0.203059725,-0.33047873,0.416643699,1.392030782,0.731632291,-0.854285226,-0.22803075,0.233815576,-0.764956113,-0.533809401,-0.079553404,-0.797980069,0.459950779,1.327308694,-0.431571779,-1.310702091,0.791764768,0.546212073,0.37173987,-1.355607933,-1.395480585,-1.466468635,-0.328190754,-1.250100649,-0.296103341,1.40610644,-1.328623464,0.577157894,0.516373848,-1.31633249,0.447124973,0.962417247,-1.024856348,-0.220147544,0.342485949,0.146181803,0.423548982,1.392030782
CALIFORNIA DEPT. OF FOOD & AG.,10189,189,labfax,11,495,201101,201102,0,MOST LIKELY,-0.46254149,-0.717860361,-0.833028695,-0.793669416,0.427682538,-0.355368184,-0.526833924,-0.601338269,-0.524604943,0.275515359,1.145430096,-0.587751657,0.45864178,-0.297409153,1.701532212,0.392836299,1.007687519,0.154746861,-0.319944583,-0.367969922,0.240052183,-0.452035274,-1.080233057,0.282275671,-0.513065179,-1.734162189,-0.108627632,1.151189519,0.401500055,0.293370209,-1.083789777,-1.315226699,0.281638648,2.492492055,-0.391181803,0.463008603,1.229677131,0.382587408,1.223692826,0.395377979,-1.120032756,1.002751037,2.072527434,2.384419548,-0.555295606,1.130108638,0.335346519,-2.349891158,1.048089685,-0.320051562,1.314331178,1.084834086,-0.697143487,0.448122326,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.174825852,1.370938563,-1.274691598,-1.358181776,-1.310702091,-0.375888324,-0.31525203,-1.371003925,-1.355607933,1.347175488,0.908699265,-0.328190754,0.572442665,1.423314923,0.487282411,-0.136478442,-0.353213349,-0.378090682,1.392308727,-0.43164757,-0.759152928,-0.50753505,1.078365124,-1.274984661,-1.801715273,4.193596834,1.314331178
"CALIFORNIA TAN, INC.",10190,190,apstring,16,90,200608,201507,3,SOMEWHAT UNLIKELY,0.157748553,0.051337989,-0.209973799,-0.521386723,1.268553154,0.175888348,-0.081560793,-0.281028482,-0.337370352,0.623637381,1.548372943,-0.441339033,0.845001737,-0.933070682,-0.255660721,-0.337124969,-0.451032941,0.867140068,-0.319944583,-0.367969922,-0.481516437,-1.145699012,-0.362418893,-1.204764202,-0.513065179,0.441345696,0.552190465,1.151189519,-0.3183825,0.293370209,-0.419741124,-0.616597964,0.976891544,1.018344555,-0.391181803,-0.310185502,0.481623543,-0.383336845,0.477503048,-0.323618986,0.215642246,-0.401100415,0.153937726,-1.226838274,-0.555295606,-1.901311384,-2.808911668,-0.918670202,1.048089685,1.15333896,-0.630587022,-0.681174891,1.03141564,1.011583222,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.985497453,-0.451037004,-1.274691598,1.421648214,1.32964785,-0.375888324,1.407676176,0.37173987,1.325872017,1.347175488,0.31490729,-0.328190754,1.483714323,1.423314923,0.487282411,1.651739092,-0.353213349,-0.378090682,-0.413452084,1.325897516,0.962417247,0.483997437,-0.638161896,1.518828211,1.326725486,0.620247131,-0.630587022
CALIFORNIA WATER SERVICES,10191,191,signtouch,8,395,200601,201507,3,SOMEWHAT UNLIKELY,0.439698572,0.415695101,0.085157467,-0.393253691,1.59088689,0.852033026,0.512136716,0.18164121,-0.352973234,1.283868802,0.017190125,0.095507257,2.235897581,-1.144957859,-0.465359963,0.392836299,0.278327289,1.579533275,0.423199426,0.399510201,0.240052183,-0.452035274,-1.080233057,1.025795607,0.919592233,-1.734162189,0.552190465,-0.95223543,-1.75814761,0.293370209,-0.419741124,0.082030771,2.367397335,-1.192876695,-1.134281807,0.463008603,-1.762537222,0.382587408,0.477503048,0.395377979,-1.120032756,-1.103026141,0.153937726,-0.504586709,0.138484479,0.372253633,-0.450718028,-2.349891158,1.048089685,-0.320051562,0.204683716,0.908233189,1.502840856,0.335430146,0.970208547,-0.764956113,-0.533809401,-0.079553404,0.499094492,-1.362024788,0.459975264,-0.431571779,0.449531203,-0.375888324,-1.176716133,-1.371003925,1.325872017,0.432956797,-0.278884685,-1.170931835,-0.338828992,0.563605791,-1.350365647,-0.732550953,1.507529137,-1.272555211,0.489428322,-1.310420113,-0.759152928,0.354667113,1.384711339,2.018773673,1.53332063,0.915294354,0.204683716
"CALTECH INDUSTRIES, INC.*",10192,192,Statip,14,100,200702,201107,0,MOST LIKELY,-0.490736491,-0.758344485,-0.865821057,-0.793669416,0.399653517,-0.693440522,-0.823682679,-0.814878127,-0.80545683,0.179481698,-1.594581262,0.53474513,-0.236806142,-0.244437359,-1.164357439,2.582720104,-0.451032941,0.867140068,1.909487443,-0.367969922,1.683189421,0.241628465,-1.080233057,-1.204764202,0.203263527,-1.734162189,-0.76944573,1.151189519,-1.038265055,0.293370209,-0.419741124,0.082030771,-1.108867143,0.281270805,-0.391181803,1.236202707,-0.266430045,-1.149261098,-0.26868673,-0.323618986,-0.452195255,-1.103026141,-1.125122079,0.939916419,-1.249075692,0.372253633,0.335346519,1.228161231,-0.33047873,0.416643699,-0.650011923,-1.034376687,-1.325710442,0.110045788,0.417913819,-0.764956113,-0.533809401,-0.079553404,-0.473711429,-1.362024788,0.459975264,1.421648214,-1.310702091,1.375591314,0.546212073,-0.499632027,0.432045367,-1.395480585,0.908699265,-0.328190754,0.572442665,1.423314923,1.40610644,-0.732550953,-1.283584591,1.410838377,-0.413452084,-1.310420113,0.962417247,1.3461996,-0.370356011,-0.216276625,-0.267008485,-0.002630341,-0.650011923
CANBERRA CORPORATION,10193,193,signtouch,6,395,200705,201403,0,MOST LIKELY,-1.364781551,-1.8109317,-1.718422493,-1.162051884,-0.693478284,-1.65936149,-1.625174315,-1.419907724,-1.117514481,-0.432732893,0.984252958,-0.978185322,1.463177668,-0.085521977,-0.744958954,-1.067086238,-0.451032941,0.154746861,0.423199426,-0.367969922,-0.481516437,0.241628465,0.355395271,1.025795607,-0.513065179,0.441345696,-2.091081925,-0.251093781,1.12138261,0.293370209,-0.419741124,0.780659506,-1.108867143,-1.192876695,-1.134281807,0.463008603,0.481623543,1.148511662,0.477503048,0.395377979,2.219154749,-0.401100415,-0.485592177,-0.504586709,0.832264564,1.130108638,0.335346519,-0.203059725,-2.398331352,-0.320051562,-0.178958076,-0.681174891,-0.068576532,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,0.012691532,-0.451037004,0.459975264,1.421648214,1.32964785,-1.543541416,1.407676176,-0.499632027,-1.355607933,-1.395480585,-0.87267666,0.514550327,-0.338828992,0.563605791,1.40610644,1.055666581,-0.353213349,-0.378090682,-1.31633249,1.325897516,1.536273972,1.518640032,2.438641141,0.901248524,0.588885684,0.68581318,-0.178958076
"CANEXUS U.S., INC.",10194,194,zonair,14,125,200711,201111,0,MOST LIKELY,-1.308391547,-1.770447576,-1.68563013,-1.146035255,-0.637420243,-1.997433828,-1.951707945,-1.669037559,-0.945882773,-0.900896991,-1.513992692,-0.78296849,-0.854982072,-1.303873241,0.30353726,0.392836299,-0.451032941,-0.557646346,-1.063088592,-1.135450044,0.240052183,0.241628465,1.073209435,2.51283548,0.203263527,1.166514991,-0.108627632,1.151189519,-0.3183825,-1.345014235,-1.083789777,-1.315226699,-0.413614247,0.281270805,-1.134281807,-0.310185502,0.481623543,1.148511662,-0.26868673,-0.323618986,-1.120032756,-0.401100415,0.793467629,-0.504586709,-0.555295606,0.372253633,0.335346519,-0.918670202,0.358805478,0.416643699,-0.48004404,0.908233189,0.559990423,1.236967581,0.970208547,1.449209988,-0.533809401,0.633635884,0.661228812,-0.451037004,0.459975264,-1.358181776,0.449531203,-0.375888324,-1.176716133,0.37173987,-1.355607933,-0.481261894,0.908699265,-1.170931835,-1.250100649,-1.155812473,0.487282411,0.459594069,-0.353213349,-1.272555211,-1.31633249,-1.310420113,0.962417247,-1.628397862,-0.997871645,-0.745630643,-0.414576446,-0.986121085,-0.48004404
CANYON GROUP LLC,10195,195,labfax,10,495,201108,201112,0,MOST LIKELY,-0.46254149,-0.717860361,-0.833028695,-0.793669416,0.427682538,-0.355368184,-0.5565188,-0.601338269,-0.587016473,0.32353219,-0.385752721,0.339528297,0.922273728,0.656083141,-0.605159459,-1.067086238,-0.451032941,-0.557646346,0.423199426,0.399510201,-0.481516437,-1.145699012,2.508837762,-1.204764202,1.635920939,-1.008992894,0.552190465,1.151189519,0.401500055,0.293370209,0.244307528,0.082030771,0.976891544,-0.455802945,0.351918202,1.236202707,-0.266430045,-0.383336845,0.477503048,-0.323618986,-0.452195255,0.300825311,0.793467629,-1.226838274,-0.555295606,1.130108638,-1.236782575,0.512550753,-1.019762937,-0.320051562,1.07394803,-1.740780278,-1.011426965,0.222737967,1.430454153,-0.764956113,-0.533809401,-0.079553404,1.309766093,0.459950779,0.459975264,-0.431571779,-1.310702091,0.791764768,-1.176716133,-1.371003925,-0.461781283,0.432956797,0.31490729,-0.328190754,-0.338828992,0.563605791,1.40610644,-0.732550953,1.507529137,-1.272555211,0.489428322,-0.43164757,-0.759152928,0.18222668,1.861030293,-1.216167548,-1.713174496,0.915294354,1.07394803
CARDINAL LABORATORIES INC,10196,196,Voyalight,16,150,200601,201406,3,SOMEWHAT UNLIKELY,0.073163547,-0.029630259,-0.275558525,-0.553419981,1.128408051,0.175888348,-0.051875917,-0.245438506,-0.352973234,0.671654212,1.548372943,1.657241917,1.849537624,0.1263652,-0.884758449,1.122797567,2.466407979,-0.557646346,-1.063088592,0.399510201,0.240052183,-0.452035274,-0.362418893,-0.461244266,-1.229393885,0.441345696,-0.108627632,0.450047869,1.12138261,-0.525822013,0.244307528,0.082030771,-1.108867143,-0.455802945,-0.391181803,-1.083379606,-0.266430045,-1.149261098,0.477503048,1.114374943,2.219154749,-0.401100415,-1.125122079,0.217664855,1.526044649,-1.901311384,1.121411066,-0.203059725,0.358805478,1.15333896,-0.164389401,-1.56417938,1.345699117,0.448122326,0.50996294,-0.764956113,-0.533809401,-0.079553404,-0.311577108,-1.362024788,-1.274691598,1.421648214,-0.430585444,1.375591314,-0.31525203,-0.499632027,-0.461781283,-1.395480585,-0.87267666,1.357291409,0.572442665,1.423314923,0.487282411,-0.136478442,0.577157894,-1.272555211,-1.31633249,-1.310420113,0.962417247,-1.714618078,-0.973166305,-0.039825286,1.149643933,-0.920555035,-0.164389401
CARROLL COMPANY,10197,197,Voyalight,13,150,201112,201112,0,MOST LIKELY,-1.082831532,-1.48705871,-1.45608359,-1.049935481,-0.357130037,-1.176401006,-1.239270935,-1.135187914,-1.211131777,0.059439621,0.017190125,-0.929381114,-0.854982072,1.980377993,-0.395460216,0.392836299,1.007687519,0.154746861,-0.319944583,0.399510201,0.240052183,0.241628465,-1.080233057,1.769315544,0.203263527,1.166514991,-0.76944573,1.151189519,-2.478030165,-2.164206457,-0.419741124,0.082030771,0.281638648,-0.455802945,1.095018206,-0.310185502,0.481623543,1.148511662,0.477503048,1.114374943,1.551317248,-0.401100415,-0.485592177,-1.226838274,0.832264564,1.130108638,0.335346519,1.228161231,-0.33047873,0.416643699,-0.382919536,-0.857775789,-0.540001748,-0.002646392,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.473711429,0.459950779,0.459975264,-1.358181776,0.449531203,-1.543541416,-0.31525203,-0.499632027,-1.355607933,0.432956797,0.31490729,1.357291409,-1.250100649,-0.296103341,-1.350365647,-1.328623464,-0.353213349,-0.378090682,1.392308727,0.447124973,-0.185296203,0.397777221,-0.246829311,-1.304393218,-1.831228865,0.915294354,-0.382919536
"CASCADE DESIGNS, INC.",10198,198,openfix,14,295,200612,201505,0,MOST LIKELY,-1.111026534,-1.48705871,-1.45608359,-1.06595211,-0.371144548,-1.611065441,-1.59548944,-1.384317748,-0.821059712,-0.636804423,0.66189868,2.242892415,-1.31861402,0.232308788,-0.744958954,0.392836299,-0.451032941,0.867140068,-0.319944583,-0.367969922,2.40475804,-0.452035274,0.355395271,-0.461244266,-0.513065179,1.166514991,-0.108627632,1.151189519,1.12138261,0.293370209,0.244307528,-1.315226699,-0.413614247,1.018344555,-0.391181803,-2.629767815,-0.266430045,-0.383336845,0.477503048,-1.042615951,0.883479747,0.300825311,1.432997531,-1.226838274,0.832264564,-1.901311384,-2.808911668,1.228161231,-0.33047873,0.416643699,0.675737562,-0.327973096,-0.697143487,-1.91841344,-1.146921243,-0.764956113,-0.533809401,-1.505931979,-0.635845749,0.459950779,-0.407358167,-0.431571779,-1.310702091,-0.95971487,0.546212073,1.243111767,-1.355607933,-1.395480585,-0.278884685,-0.328190754,-1.250100649,-1.155812473,0.487282411,0.459594069,0.577157894,-0.378090682,1.392308727,1.325897516,0.962417247,1.518640032,1.499838223,0.754205741,1.149643933,-0.06819639,0.675737562
